318,8,0.1
472,13,0.1
267,2,0.1
318,5,0.1
421,20,0.1
319,16,0.1
268,21,0.1
64,1,0.1
167,5,0.1
271,1,0.1
322,13,0.1
117,0,0.1
220,55,0.1
425,55,0.1
476,9,0.1
476,50,0.1
118,4,0.1
119,14,0.1
324,0,0.1
478,5,0.1
325,24,0.1
326,55,0.1
121,24,0.1
172,49,0.1
326,16,0.1
429,3,0.1
173,5,0.1
173,20,0.1
430,24,0.1
20,16,0.1
71,1,0.1
276,50,0.1
482,16,0.1
72,5,0.1
380,5,0.1
279,0,0.1
127,8,0.1
434,8,0.1
127,24,0.1
332,20,0.1
333,6,0.1
129,2,0.1
437,9,0.1
233,4,0.1
29,108,0.1
336,8,0.1
388,4,0.1
81,13,0.1
31,14,0.1
31,20,0.1
84,55,0.1
84,6,0.1
135,2,0.1
392,16,0.1
392,108,0.1
342,24,0.1
87,8,0.1
292,16,0.1
394,108,0.1
190,50,0.1
395,4,0.1
446,6,0.1
90,9,0.1
141,9,0.1
142,14,0.1
501,21,0.1
450,49,0.1
297,24,0.1
93,5,0.1
144,13,0.1
247,108,0.1
42,87,0.1
401,3,0.1
146,16,0.1
96,9,0.1
97,9,0.1
302,20,0.1
98,13,0.1
252,49,0.1
149,13,0.1
458,4,0.1
253,20,0.1
100,13,0.1
305,6,0.1
356,24,0.1
49,50,0.1
305,20,0.1
50,87,0.1
460,1,0.1
460,21,0.1
255,21,0.1
307,24,0.1
360,21,0.1
104,5,0.1
462,6,0.1
104,8,0.1
258,1,0.1
156,2,0.1
514,8,0.1
515,21,0.1
106,3,0.1
311,0,0.1
56,16,0.1
158,20,0.1
107,9,0.1
210,20,0.1
57,21,0.1
313,49,0.1
110,16,0.1
519,9,0.1
417,2,0.1
111,20,0.1
213,55,0.1
470,20,0.1
317,21,0.1
420,8,0.1
164,16,0.1
165,16,0.1
472,6,0.1
319,5,0.1
165,24,0.1
216,9,0.1
114,20,0.1
116,3,0.1
218,21,0.1
474,4,0.1
116,49,0.1
270,20,0.1
221,1,0.1
68,5,0.1
426,14,0.1
325,16,0.1
376,3,0.1
172,16,0.1
377,32,0.1
429,6,0.2
20,0,0.2
225,20,0.2
123,21,0.2
21,49,0.2
483,9,0.2
483,16,0.2
227,4,0.2
484,16,0.2
126,6,0.2
383,21,0.2
332,13,0.2
230,49,0.2
435,1,0.2
231,16,0.2
487,32,0.2
78,50,0.2
335,108,0.2
131,108,0.2
438,21,0.2
336,14,0.2
30,55,0.2
183,87,0.2
234,87,0.2
184,4,0.2
441,87,0.2
185,20,0.2
442,6,0.2
33,8,0.2
289,4,0.2
391,8,0.2
442,13,0.2
494,8,0.2
443,20,0.2
35,24,0.2
292,20,0.2
497,14,0.2
292,87,0.2
36,8,0.2
139,16,0.2
242,9,0.2
293,4,0.2
498,0,0.2
345,9,0.2
295,87,0.2
244,6,0.2
245,2,0.2
451,4,0.2
93,1,0.2
502,2,0.2
247,24,0.2
247,3,0.2
452,0,0.2
95,108,0.2
402,24,0.2
505,14,0.2
301,55,0.2
147,1,0.2
198,49,0.2
199,16,0.2
148,49,0.2
456,6,0.2
46,2,0.2
405,6,0.2
507,6,0.2
303,1,0.2
456,108,0.2
149,50,0.2
98,49,0.2
303,50,0.2
457,16,0.2
47,6,0.2
99,21,0.2
508,3,0.2
355,50,0.2
406,0,0.2
356,5,0.2
510,0,0.2
306,3,0.2
357,1,0.2
153,20,0.2
204,50,0.2
153,4,0.2
204,6,0.2
103,9,0.2
205,16,0.2
206,21,0.2
359,50,0.2
462,16,0.2
513,21,0.2
156,4,0.2
463,5,0.2
54,4,0.2
310,50,0.2
208,32,0.2
362,87,0.2
209,8,0.2
465,14,0.2
261,0,0.2
363,87,0.2
313,108,0.2
416,14,0.2
262,55,0.2
109,87,0.2
365,13,0.2
468,14,0.2
212,13,0.2
471,0,0.2
266,14,0.2
471,55,0.2
62,8,0.2
113,8,0.2
62,87,0.2
370,9,0.2
371,14,0.2
473,108,0.2
372,2,0.2
475,50,0.2
67,50,0.2
120,21,0.2
479,13,0.2
224,5,0.2
275,1,0.2
327,14,0.2
276,20,0.2
20,32,0.2
379,87,0.2
174,2,0.2
328,20,0.2
21,0,0.2
73,16,0.2
432,8,0.2
22,32,0.2
330,49,0.2
74,108,0.2
331,1,0.2
178,55,0.2
229,16,0.2
435,13,0.2
487,4,0.2
283,1,0.2
488,20,0.2
283,9,0.2
181,5,0.2
284,50,0.2
489,1,0.2
29,2,0.2
132,5,0.2
234,108,0.2
132,55,0.2
491,2,0.2
440,108,0.2
236,1,0.2
442,1,0.2
289,3,0.2
187,20,0.2
290,32,0.2
85,2,0.2
290,2,0.2
188,20,0.2
342,1,0.2
444,3,0.2
291,4,0.2
445,13,0.2
342,32,0.2
189,87,0.2
240,9,0.2
496,87,0.2
241,50,0.2
343,108,0.2
446,49,0.2
447,1,0.2
396,21,0.2
89,0,0.2
295,8,0.2
347,1,0.2
347,87,0.2
92,3,0.2
297,87,0.2
348,108,0.2
246,49,0.2
503,49,0.2
350,4,0.2
453,49,0.2
453,0,0.2
504,108,0.2
504,87,0.2
351,16,0.2
44,16,0.2
198,6,0.2
506,4,0.2
148,20,0.2
199,20,0.2
46,0,0.2
354,14,0.2
406,14,0.2
457,87,0.2
48,21,0.2
406,24,0.2
509,24,0.2
304,55,0.2
407,6,0.2
254,2,0.2
203,9,0.2
203,2,0.2
50,14,0.2
358,13,0.2
204,20,0.2
256,3,0.2
51,16,0.2
461,3,0.2
154,8,0.2
359,32,0.2
461,108,0.2
52,4,0.2
462,1,0.2
257,5,0.2
155,108,0.2
514,9,0.2
412,49,0.2
54,1,0.2
412,5,0.2
464,0,0.2
516,50,0.2
107,8,0.2
466,20,0.2
159,6,0.2
363,14,0.2
108,2,0.2
261,21,0.2
263,24,0.2
160,87,0.2
366,20,0.2
264,4,0.2
419,1,0.2
163,1,0.2
317,2,0.2
369,4,0.2
420,1,0.2
63,32,0.2
268,6,0.2
64,14,0.2
320,13,0.2
116,87,0.2
474,3,0.2
218,8,0.2
372,3,0.2
270,0,0.2
117,49,0.2
476,13,0.2
118,0,0.2
374,14,0.2
426,21,0.2
375,0,0.2
273,55,0.2
375,24,0.2
427,50,0.2
427,2,0.2
69,87,0.2
274,32,0.2
172,3,0.2
479,14,0.2
121,2,0.3
173,108,0.3
224,1,0.3
174,8,0.3
277,9,0.3
278,13,0.3
329,24,0.3
23,49,0.3
125,20,0.3
74,87,0.3
433,2,0.3
383,2,0.3
179,49,0.3
25,32,0.3
281,5,0.3
77,87,0.3
231,4,0.3
385,55,0.3
334,6,0.3
181,49,0.3
181,108,0.3
29,21,0.3
131,3,0.3
29,16,0.3
29,9,0.3
30,2,0.3
184,8,0.3
235,55,0.3
82,14,0.3
440,20,0.3
389,50,0.3
390,6,0.3
441,4,0.3
391,108,0.3
391,87,0.3
341,4,0.3
495,0,0.3
444,5,0.3
137,3,0.3
291,16,0.3
342,20,0.3
444,13,0.3
445,55,0.3
445,49,0.3
241,0,0.3
395,5,0.3
37,50,0.3
293,24,0.3
396,13,0.3
294,4,0.3
90,13,0.3
141,108,0.3
346,87,0.3
500,108,0.3
39,49,0.3
193,87,0.3
501,9,0.3
92,14,0.3
400,108,0.3
42,55,0.3
145,1,0.3
247,87,0.3
401,87,0.3
146,50,0.3
453,3,0.3
248,50,0.3
95,3,0.3
95,1,0.3
403,1,0.3
302,2,0.3
508,24,0.3
201,55,0.3
150,21,0.3
201,2,0.3
304,1,0.3
458,20,0.3
509,9,0.3
458,55,0.3
356,14,0.3
510,4,0.3
357,108,0.3
511,50,0.3
307,2,0.3
358,50,0.3
409,21,0.3
256,1,0.3
410,32,0.3
513,5,0.3
52,3,0.3
411,4,0.3
412,9,0.3
361,9,0.3
54,32,0.3
310,2,0.3
361,24,0.3
413,13,0.3
55,8,0.3
465,21,0.3
210,24,0.3
261,4,0.3
56,0,0.3
314,20,0.3
467,49,0.3
469,16,0.3
469,9,0.3
470,1,0.3
112,24,0.3
419,49,0.3
470,9,0.3
266,87,0.3
215,3,0.3
420,14,0.3
267,8,0.3
422,13,0.3
474,14,0.3
423,14,0.3
64,49,0.3
116,21,0.3
66,0,0.3
118,21,0.3
118,16,0.3
376,16,0.3
223,49,0.3
480,55,0.3
173,13,0.3
20,1,0.3
122,50,0.3
225,50,0.3
481,13,0.3
22,2,0.3
278,4,0.3
177,6,0.3
229,20,0.3
76,2,0.3
76,6,0.3
486,0,0.3
486,8,0.3
77,20,0.3
129,5,0.3
436,14,0.3
437,32,0.3
283,50,0.3
80,49,0.3
336,6,0.3
490,87,0.3
184,1,0.3
133,20,0.3
389,4,0.3
492,14,0.3
236,55,0.3
236,6,0.3
390,87,0.3
134,1,0.3
339,108,0.3
84,4,0.3
136,13,0.3
289,0,0.3
34,13,0.3
392,5,0.3
290,55,0.3
239,9,0.3
393,32,0.3
36,14,0.3
344,8,0.3
344,9,0.3
447,49,0.3
243,13,0.3
345,3,0.3
243,8,0.3
90,14,0.3
192,13,0.3
244,49,0.3
90,1,0.3
40,0,0.3
501,55,0.3
40,49,0.3
41,1,0.3
348,87,0.3
502,49,0.3
349,14,0.3
350,9,0.3
299,2,0.3
505,8,0.3
300,50,0.3
249,24,0.3
505,50,0.3
301,108,0.3
352,5,0.3
301,6,0.3
148,1,0.3
353,49,0.3
149,5,0.3
98,8,0.3
47,21,0.3
98,6,0.3
201,4,0.3
355,8,0.3
202,20,0.3
253,1,0.3
254,16,0.3
151,16,0.3
305,49,0.3
356,16,0.3
408,2,0.3
306,2,0.3
203,0,0.3
408,3,0.3
154,5,0.3
51,4,0.3
308,55,0.3
309,24,0.3
106,50,0.3
413,49,0.3
106,0,0.3
108,32,0.3
159,21,0.3
159,55,0.3
467,108,0.3
262,20,0.3
416,21,0.3
314,16,0.3
58,3,0.3
366,9,0.3
110,21,0.3
59,108,0.3
162,5,0.3
112,87,0.3
266,3,0.3
267,5,0.3
165,0,0.3
217,16,0.3
422,0,0.3
320,50,0.3
166,87,0.3
269,3,0.3
320,108,0.3
371,0,0.3
219,6,0.3
321,13,0.3
117,1,0.3
424,4,0.3
322,49,0.3
169,49,0.3
425,49,0.3
323,49,0.3
222,20,0.3
171,32,0.3
325,55,0.3
327,50,0.4
277,5,0.4
431,14,0.4
124,50,0.4
22,5,0.4
227,13,0.4
432,20,0.4
177,5,0.4
228,9,0.4
23,24,0.4
228,14,0.4
485,55,0.4
280,20,0.4
230,21,0.4
486,5,0.4
282,2,0.4
333,20,0.4
181,3,0.4
386,108,0.4
437,14,0.4
130,49,0.4
386,50,0.4
79,6,0.4
336,21,0.4
490,24,0.4
183,14,0.4
285,8,0.4
490,50,0.4
286,4,0.4
440,3,0.4
31,8,0.4
492,108,0.4
493,2,0.4
493,20,0.4
186,13,0.4
136,4,0.4
494,16,0.4
239,50,0.4
495,55,0.4
239,55,0.4
240,6,0.4
394,49,0.4
138,0,0.4
88,4,0.4
498,1,0.4
88,2,0.4
38,21,0.4
89,55,0.4
141,5,0.4
448,24,0.4
397,4,0.4
449,9,0.4
500,1,0.4
91,3,0.4
449,20,0.4
449,1,0.4
501,24,0.4
194,6,0.4
399,14,0.4
348,5,0.4
42,14,0.4
93,3,0.4
401,2,0.4
196,1,0.4
145,14,0.4
505,5,0.4
249,14,0.4
352,6,0.4
454,14,0.4
455,9,0.4
506,50,0.4
96,8,0.4
302,108,0.4
46,49,0.4
353,14,0.4
405,4,0.4
508,13,0.4
305,55,0.4
458,21,0.4
100,24,0.4
459,50,0.4
152,50,0.4
510,24,0.4
510,55,0.4
101,21,0.4
50,21,0.4
255,5,0.4
51,32,0.4
256,87,0.4
153,49,0.4
358,24,0.4
308,49,0.4
52,2,0.4
104,6,0.4
309,8,0.4
463,0,0.4
310,4,0.4
55,4,0.4
157,9,0.4
260,9,0.4
311,50,0.4
260,1,0.4
414,14,0.4
465,6,0.4
56,49,0.4
312,8,0.4
57,16,0.4
517,8,0.4
159,5,0.4
365,3,0.4
161,8,0.4
110,108,0.4
264,5,0.4
367,20,0.4
316,9,0.4
367,6,0.4
317,20,0.4
163,16,0.4
266,5,0.4
62,20,0.4
369,8,0.4
62,55,0.4
267,87,0.4
218,49,0.4
167,20,0.4
117,87,0.4
373,32,0.4
425,16,0.4
170,9,0.4
221,14,0.4
68,1,0.4
273,13,0.4
325,0,0.4
121,5,0.4
428,0,0.4
480,6,0.4
20,24,0.4
431,108,0.4
175,55,0.4
278,87,0.4
329,87,0.4
22,4,0.4
381,16,0.4
483,87,0.4
330,24,0.4
126,1,0.4
24,32,0.4
331,4,0.4
281,2,0.4
25,13,0.4
230,3,0.4
333,8,0.4
436,13,0.4
180,5,0.4
130,32,0.4
284,16,0.4
438,87,0.4
28,20,0.4
131,24,0.4
81,32,0.4
285,0,0.4
81,1,0.4
286,87,0.4
235,49,0.4
337,14,0.4
389,8,0.4
82,6,0.4
185,108,0.4
32,20,0.4
83,50,0.4
33,9,0.4
341,50,0.4
85,50,0.4
495,4,0.4
497,2,0.4
88,50,0.4
395,3,0.4
89,6,0.4
38,2,0.4
192,6,0.4
499,24,0.4
448,5,0.4
244,5,0.4
398,32,0.4
91,9,0.4
142,16,0.4
245,8,0.4
296,13,0.4
40,32,0.4
91,108,0.4
92,13,0.4
196,5,0.4
42,20,0.4
350,14,0.4
402,6,0.4
197,2,0.4
453,5,0.4
454,5,0.4
403,24,0.4
455,21,0.4
251,87,0.4
251,16,0.4
354,32,0.4
405,49,0.4
304,32,0.4
152,24,0.4
101,1,0.4
255,49,0.4
51,2,0.4
512,4,0.4
206,55,0.4
53,108,0.4
514,21,0.4
412,0,0.4
463,1,0.4
259,16,0.4
157,14,0.4
55,16,0.4
56,20,0.4
108,0,0.4
211,0,0.4
416,87,0.4
315,9,0.4
417,20,0.4
468,5,0.4
366,108,0.4
162,55,0.4
111,14,0.4
316,108,0.4
418,3,0.4
61,1,0.4
420,20,0.4
369,49,0.4
63,50,0.4
63,0,0.4
64,21,0.4
217,0,0.4
372,20,0.4
424,3,0.4
220,0,0.4
322,16,0.4
66,24,0.4
118,50,0.4
69,3,0.4
222,21,0.4
376,14,0.4
479,5,0.5
174,55,0.5
174,24,0.5
226,2,0.5
73,20,0.5
227,6,0.5
380,32,0.5
125,13,0.5
176,50,0.5
228,1,0.5
228,20,0.5
484,32,0.5
177,4,0.5
280,49,0.5
126,3,0.5
382,32,0.5
75,8,0.5
24,2,0.5
435,4,0.5
385,14,0.5
181,13,0.5
385,3,0.5
28,5,0.5
488,5,0.5
182,6,0.5
285,4,0.5
439,32,0.5
81,5,0.5
337,108,0.5
440,49,0.5
133,13,0.5
389,9,0.5
287,4,0.5
338,0,0.5
492,55,0.5
493,3,0.5
33,14,0.5
85,49,0.5
187,6,0.5
444,50,0.5
239,8,0.5
393,9,0.5
496,14,0.5
189,21,0.5
36,4,0.5
394,8,0.5
87,16,0.5
497,49,0.5
139,49,0.5
293,14,0.5
139,3,0.5
395,21,0.5
191,4,0.5
140,87,0.5
242,14,0.5
448,13,0.5
192,4,0.5
141,0,0.5
397,21,0.5
193,9,0.5
398,108,0.5
500,14,0.5
245,32,0.5
41,55,0.5
297,14,0.5
144,108,0.5
144,16,0.5
349,50,0.5
298,13,0.5
248,13,0.5
402,5,0.5
300,24,0.5
351,2,0.5
147,14,0.5
403,21,0.5
45,6,0.5
302,49,0.5
507,9,0.5
148,24,0.5
251,108,0.5
149,108,0.5
303,49,0.5
252,6,0.5
509,50,0.5
406,21,0.5
100,9,0.5
100,4,0.5
459,49,0.5
153,24,0.5
204,16,0.5
359,3,0.5
411,87,0.5
360,16,0.5
258,24,0.5
258,4,0.5
361,21,0.5
105,21,0.5
362,49,0.5
464,108,0.5
311,13,0.5
363,8,0.5
414,13,0.5
108,4,0.5
467,0,0.5
160,8,0.5
211,50,0.5
519,8,0.5
213,14,0.5
316,14,0.5
162,13,0.5
470,4,0.5
113,24,0.5
421,3,0.5
422,16,0.5
269,2,0.5
424,2,0.5
219,3,0.5
426,2,0.5
68,21,0.5
478,87,0.5
376,0,0.5
427,1,0.5
480,9,0.5
122,16,0.5
327,20,0.5
378,50,0.5
71,5,0.5
175,50,0.5
482,1,0.5
176,14,0.5
278,0,0.5
432,21,0.5
484,21,0.5
433,108,0.5
280,1,0.5
77,4,0.5
26,49,0.5
335,5,0.5
437,20,0.5
387,20,0.5
182,16,0.5
80,9,0.5
235,2,0.5
338,3,0.5
185,6,0.5
237,5,0.5
238,87,0.5
187,13,0.5
340,2,0.5
443,2,0.5
238,20,0.5
494,50,0.5
137,108,0.5
393,16,0.5
188,1,0.5
189,6,0.5
343,24,0.5
37,1,0.5
294,3,0.5
295,16,0.5
346,50,0.5
450,0,0.5
91,50,0.5
450,16,0.5
194,24,0.5
348,14,0.5
502,6,0.5
246,9,0.5
451,108,0.5
503,9,0.5
94,6,0.5
43,32,0.5
504,6,0.5
402,8,0.5
453,50,0.5
249,2,0.5
402,50,0.5
147,9,0.5
249,55,0.5
250,3,0.5
250,5,0.5
250,87,0.5
404,0,0.5
251,0,0.5
201,13,0.5
150,32,0.5
99,9,0.5
99,2,0.5
253,16,0.5
100,3,0.5
49,32,0.5
50,55,0.5
101,13,0.5
409,55,0.5
102,8,0.5
205,0,0.5
410,4,0.5
257,87,0.5
411,3,0.5
155,8,0.5
463,9,0.5
53,20,0.5
105,87,0.5
207,14,0.5
105,5,0.5
258,0,0.5
464,87,0.5
106,87,0.5
414,49,0.5
260,108,0.5
210,1,0.5
312,108,0.5
364,50,0.5
415,16,0.5
466,32,0.5
159,24,0.5
518,13,0.5
518,14,0.5
160,13,0.5
59,1,0.5
161,55,0.5
60,55,0.5
418,87,0.5
469,24,0.5
60,24,0.5
419,6,0.5
316,5,0.5
214,8,0.5
164,13,0.5
318,13,0.5
369,24,0.5
63,108,0.5
319,2,0.5
65,4,0.5
423,4,0.5
321,6,0.5
168,4,0.5
168,32,0.5
322,0,0.5
220,3,0.5
222,32,0.5
171,6,0.5
69,50,0.5
325,13,0.5
70,1,0.6
275,6,0.6
429,4,0.6
71,55,0.6
430,16,0.6
225,4,0.6
21,9,0.6
72,13,0.6
329,14,0.6
380,6,0.6
380,55,0.6
329,1,0.6
176,20,0.6
433,21,0.6
25,6,0.6
384,4,0.6
179,16,0.6
26,108,0.6
333,14,0.6
333,3,0.6
487,108,0.6
129,32,0.6
334,5,0.6
27,3,0.6
335,13,0.6
182,50,0.6
489,0,0.6
438,13,0.6
234,9,0.6
234,0,0.6
81,87,0.6
338,13,0.6
185,8,0.6
82,4,0.6
185,3,0.6
32,87,0.6
288,6,0.6
340,20,0.6
187,55,0.6
238,9,0.6
187,9,0.6
86,8,0.6
35,87,0.6
35,13,0.6
36,6,0.6
343,4,0.6
344,14,0.6
190,4,0.6
191,50,0.6
447,21,0.6
140,49,0.6
39,6,0.6
398,49,0.6
245,20,0.6
143,20,0.6
246,24,0.6
451,24,0.6
349,6,0.6
298,50,0.6
43,55,0.6
94,16,0.6
401,20,0.6
452,6,0.6
299,6,0.6
248,16,0.6
248,8,0.6
95,4,0.6
454,6,0.6
300,13,0.6
44,4,0.6
506,32,0.6
455,4,0.6
404,21,0.6
149,21,0.6
405,2,0.6
507,32,0.6
303,55,0.6
355,87,0.6
48,50,0.6
305,21,0.6
408,20,0.6
512,0,0.6
513,14,0.6
208,13,0.6
158,3,0.6
107,32,0.6
363,9,0.6
312,50,0.6
158,13,0.6
466,13,0.6
466,49,0.6
108,24,0.6
262,108,0.6
466,6,0.6
313,16,0.6
467,5,0.6
365,8,0.6
468,55,0.6
58,20,0.6
417,108,0.6
59,2,0.6
162,20,0.6
60,1,0.6
265,3,0.6
316,87,0.6
112,14,0.6
215,2,0.6
113,6,0.6
113,32,0.6
114,87,0.6
370,14,0.6
218,13,0.6
371,20,0.6
116,0,0.6
321,16,0.6
423,16,0.6
373,24,0.6
323,1,0.6
221,49,0.6
374,13,0.6
426,9,0.6
67,24,0.6
375,1,0.6
478,55,0.6
428,13,0.6
121,49,0.6
275,24,0.6
122,14,0.6
72,0,0.6
381,32,0.6
74,49,0.6
125,108,0.6
75,3,0.6
178,1,0.6
280,2,0.6
485,24,0.6
229,32,0.6
383,55,0.6
178,21,0.6
281,49,0.6
230,8,0.6
25,3,0.6
332,8,0.6
383,20,0.6
128,14,0.6
486,87,0.6
128,8,0.6
78,4,0.6
180,9,0.6
487,9,0.6
488,8,0.6
386,0,0.6
182,2,0.6
284,87,0.6
438,49,0.6
489,4,0.6
388,8,0.6
388,1,0.6
184,49,0.6
286,14,0.6
82,3,0.6
287,50,0.6
338,50,0.6
31,50,0.6
134,55,0.6
492,2,0.6
288,8,0.6
84,108,0.6
135,21,0.6
391,21,0.6
341,21,0.6
239,0,0.6
86,108,0.6
87,24,0.6
36,20,0.6
138,8,0.6
292,9,0.6
292,108,0.6
191,8,0.6
345,8,0.6
499,14,0.6
448,0,0.6
499,2,0.6
499,4,0.6
346,20,0.6
193,21,0.6
450,2,0.6
451,21,0.6
298,108,0.6
144,4,0.6
452,5,0.6
196,4,0.6
197,24,0.6
248,9,0.6
249,32,0.6
199,14,0.6
199,4,0.6
46,3,0.6
507,13,0.6
304,20,0.6
150,8,0.6
355,4,0.6
151,8,0.6
407,9,0.6
407,1,0.6
152,3,0.6
307,4,0.6
102,108,0.6
205,1,0.6
257,49,0.6
462,2,0.6
53,3,0.6
514,4,0.6
463,49,0.6
208,4,0.6
157,5,0.6
414,55,0.6
363,2,0.6
364,21,0.6
211,49,0.6
518,8,0.6
211,16,0.6
263,4,0.6
59,9,0.6
110,32,0.6
367,2,0.6
368,13,0.6
163,5,0.6
61,6,0.6
214,50,0.6
419,14,0.6
266,13,0.6
61,0,0.6
369,2,0.6
63,49,0.6
268,1,0.6
473,6,0.6
371,108,0.6
219,8,0.6
475,5,0.6
65,3,0.6
219,24,0.6
424,108,0.6
373,21,0.6
169,50,0.6
169,1,0.6
425,3,0.6
169,21,0.6
272,20,0.6
477,20,0.6
323,13,0.6
324,87,0.6
119,5,0.6
478,3,0.6
376,2,0.6
377,3,0.6
428,6,0.6
223,4,0.6
377,9,0.7
428,1,0.7
326,5,0.7
224,21,0.7
123,13,0.7
328,1,0.7
226,108,0.7
482,24,0.7
175,21,0.7
431,4,0.7
22,6,0.7
125,49,0.7
330,13,0.7
382,14,0.7
331,20,0.7
280,9,0.7
485,16,0.7
178,49,0.7
383,9,0.7
178,20,0.7
127,14,0.7
26,5,0.7
27,32,0.7
283,8,0.7
334,9,0.7
386,3,0.7
387,8,0.7
438,8,0.7
285,16,0.7
439,4,0.7
183,2,0.7
491,32,0.7
389,1,0.7
338,8,0.7
390,49,0.7
441,1,0.7
32,32,0.7
339,1,0.7
32,55,0.7
494,108,0.7
34,2,0.7
136,1,0.7
86,0,0.7
188,8,0.7
188,21,0.7
393,3,0.7
393,8,0.7
86,14,0.7
138,9,0.7
189,4,0.7
138,16,0.7
139,2,0.7
37,5,0.7
498,24,0.7
397,1,0.7
243,87,0.7
90,5,0.7
142,1,0.7
39,32,0.7
296,0,0.7
194,32,0.7
502,55,0.7
297,13,0.7
198,0,0.7
454,50,0.7
301,14,0.7
404,4,0.7
406,55,0.7
48,6,0.7
253,108,0.7
304,9,0.7
459,9,0.7
459,6,0.7
101,24,0.7
52,50,0.7
461,5,0.7
462,9,0.7
308,5,0.7
207,21,0.7
207,0,0.7
360,3,0.7
515,0,0.7
464,20,0.7
259,9,0.7
413,1,0.7
54,49,0.7
515,20,0.7
516,16,0.7
517,49,0.7
312,55,0.7
415,14,0.7
517,87,0.7
415,13,0.7
364,16,0.7
160,1,0.7
211,6,0.7
313,4,0.7
518,32,0.7
58,55,0.7
109,2,0.7
519,49,0.7
314,0,0.7
315,32,0.7
164,3,0.7
62,1,0.7
164,87,0.7
216,1,0.7
420,24,0.7
473,1,0.7
422,2,0.7
473,32,0.7
